"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"TCONS_00052896",0.181116043582891,0.2093825149616,1.78844250342753,0.497918177981082,1,7.83154990495853,0.0995836355962168,0.0138798711620816,0.0857037644341349,0.211229669747399,0.211229669747399
"TCONS_00034753",0.181350052811879,0.209598012170716,1.78652563990167,44.1183473516545,1,1.84585511278169,8.8236694703309,1.20105198589641,7.62261748443449,5.72673216335747,7.62261748443449
"TCONS_00006882",0.181404956487803,0.209608118934125,1.78607631653865,0.629635210349287,1,7.20951172627762,0.125927042069857,0.00654349947536962,0.119383542594488,0.263046416434448,0.263046416434448
"TCONS_00015017",0.181509583103646,0.209675659342064,1.78522050388475,0.948387969569293,1,7.2491530921337,0.189677593913859,0.00704860131901341,0.182628992594845,0.258636091185409,0.258636091185409
"TCONS_00023357",0.181786825225706,0.209942516111376,1.78295551016229,6.78561175767177,1,5.11459362431969,1.35712235153435,0.315791582294314,1.04133076924004,1.51431990290625,1.51431990290625
"TCONS_00064949",0.182377919288315,0.210571607294238,1.77813975926995,53.1815057246916,1,2.87794694015277,10.6363011449383,2.08912993162896,8.54717121330937,6.16472994936233,8.54717121330937
"TCONS_00061284",0.182892806249289,0.211112413110835,1.77395959425304,40.1529720624956,1,1.71444736787153,8.03059441249912,1.73531277658642,6.29528163591269,5.51573925957599,6.29528163591269
"TCONS_00021534",0.18312090779992,0.211321992965549,1.77211208457538,22.8776995541771,1,6.06146366539262,4.57553991083543,0.73849065298898,3.83704925784645,0.550003888249888,3.83704925784645
"TCONS_00020441",0.184989263654923,0.213369633288546,1.75707907202803,0.558676706058095,1,7.68181647199714,0.11173534121162,0.000633406722498222,0.111101934489121,0.220403299567151,0.220403299567151
"TCONS_00028555",0.184971039405666,0.213369633288546,1.75722485437657,0.720617015895036,1,7.44983613760846,0.144123403179008,0.0786208703802925,0.0655025327987147,0.23813359180724,0.23813359180724
"TCONS_00016806",0.185110837520592,0.213455640726513,1.75610698520969,17.0975010835603,1,2.83107332017024,3.41950021671206,0.859435958285684,2.56006425842637,6.19510943359165,6.19510943359165
"TCONS_00051791",0.185164343818273,0.213463134114947,1.75567939156536,19.5464833609968,1,3.07628992551898,3.90929667219936,1.29368484878474,2.61561182341463,5.98520018740721,5.98520018740721
"TCONS_00063449",0.185298089431219,0.21356310256527,1.75461119553818,0.9036122595707,1,6.84302709965483,0.18072245191414,0.00156464119536229,0.179157810718778,0.314789385413267,0.314789385413267
"TCONS_00047852",0.185348097337852,0.213566533877489,1.75421202360825,29.5818113588183,1,3.67882643432122,5.91636227176367,1.34331888610508,4.57304338565858,4.97658984377428,4.97658984377428
"TCONS_00043205",0.185879228602134,0.214124195099516,1.7499801436724,33.629255898303,1,4.41058646158015,6.72585117966059,1.89903049650823,4.82682068315236,3.01139095207661,4.82682068315236
"TCONS_00066161",0.186133923356426,0.214363212265161,1.74795579939503,21.7397316639008,1,4.35000805389478,4.34794633278016,1.26483768999633,3.08310864278384,3.16629336716383,3.16629336716383
"TCONS_00046112",0.186375903983295,0.21458746957103,1.7460354879317,11.3537813175935,1,6.6822279952599,2.2707562635187,0.0146519073477481,2.25610435617095,0.347407790708036,2.25610435617095
"TCONS_00064618",0.186820506530174,0.215044846680233,1.74251474977411,2.15017742176174,1,5.74710550102341,0.430035484352347,0.566136659331283,-0.136101174978934,0.729857862658608,0.729857862658608
"TCONS_00034133",0.18837026479262,0.216773789260843,1.73031820614825,25.7883171531923,1,3.26260682493558,5.15766343063845,0.918512240373656,4.2391511902648,5.74554359546399,5.74554359546399
"TCONS_00035282",0.188499373586036,0.216867407006382,1.72930739651412,49.6956970369113,1,5.67741301727832,9.93913940738226,0.00142513641311492,9.93771427096914,0.781692843582701,9.93771427096914
"TCONS_00005987",0.189063698851196,0.217461564458784,1.72489866216519,12.3020830263133,1,2.28451477845938,2.46041660526266,0.0542889969468798,2.40612760831578,6.19272260921683,6.19272260921683
"TCONS_00023620",0.189379137934606,0.217769223945567,1.72244099799724,13.3598439903117,1,6.8365389622881,2.67196879806233,0.896412189463039,1.77555660859929,0.315997782937024,1.77555660859929
"TCONS_00017978",0.189497225858557,0.217849848765495,1.72152217213425,28.7251279361545,1,3.29339616993021,5.74502558723091,1.62058849766247,4.12443708956843,5.69976786942685,5.69976786942685
"TCONS_00046508",0.189781161918998,0.218121046892981,1.71931563247735,54.3122936524264,1,5.99230736534643,10.8624587304853,0.255875745369879,10.6065829851154,0.58355016212452,10.6065829851154
